Street,City_Code,Price,Number of Rooms,Living Area,Land Size,URL
"Stadtwald, Krefeld / Bockum (Stadtwald) (47799)",1.290.000 € 4.886 €/m²,9 Zimmer,264 m²,856 m² Grundstück,https://www.immowelt.de/expose/837901d8-3e71-44d5-bebc-ead5841f58b5
"Uerdingen - Markt, Krefeld (47829)",165.000 € 1.774 €/m²,3 Zimmer,93 m²,Unknown,https://www.immowelt.de/expose/bfb3e3fa-16bb-4ce9-88c2-c32bc3fed9a5
"Schinkenplatz, Krefeld (47799)","1.295.000 € 2,33 €/m²",26 Zimmer,555.555 m²,Unknown,https://www.immowelt.de/expose/cf9183fb-c81a-41c4-a366-5d4dfea395c9
"Uerdingen - Markt, Krefeld (47829)",165.000 € 1.774 €/m²,93 m²,Unknown,Unknown,https://www.immowelt.de/expose/54cc8e86-09b5-40cb-a2c9-c966aa4e5064
"Schinkenplatz, Krefeld (47799)",220.000 € 542 €/m²,406 m²,Unknown,Unknown,https://www.immowelt.de/expose/09014042-e2f6-4bdb-96ec-d8d1cf04f9b7
"Schinkenplatz, Krefeld (47799)",220.000 € 542 €/m²,406 m²,636 m² Grundstück,Unknown,https://www.immowelt.de/expose/9a719077-943b-41be-9b52-e178887b21ed
"Uerdingen - Markt, Krefeld (47829)",165.000 € 1.774 €/m²,3 Zimmer,93 m²,Unknown,https://www.immowelt.de/expose/07858fd9-f8a2-40d3-a598-4d310693b450
"Lehmheide, Krefeld (47805)",475.000 € 2.753 €/m²,12 Zimmer,"172,6 m²",203 m² Grundstück,https://www.immowelt.de/expose/e2eec061-fb12-4f82-9e22-5fd19083e4b1
"Westwall 164, Stadtgarten/Drießendorf, Krefeld / Stadtmitte (47798)",485.000 € 2.021 €/m²,10 Zimmer,240 m²,275 m² Grundstück,https://www.immowelt.de/expose/b8e3cf94-ac38-4571-9032-8a6ef4f6d902
"Oppum, Krefeld (47809)",357.356 € 4.100 €/m²,3 Zimmer,"87,2 m²",1. Geschoss,https://www.immowelt.de/expose/d3a7a52d-a6c5-4f90-9c58-6f62a5a13dc1
"Oppum, Krefeld (47809)",359.898 € 4.100 €/m²,3 Zimmer,"87,8 m²",1. Geschoss,https://www.immowelt.de/expose/979d1fc9-0b99-4365-8ca0-1454375a7851
"Vier Wälle, Krefeld (47798)",597.000 € 1.691 €/m²,16 Zimmer,353 m²,315 m² Grundstück,https://www.immowelt.de/expose/1462f913-f1e5-4a6c-9bed-8b522ceb85c7
"Fischeln - West, Krefeld (47807)",694.663 € 4.236 €/m²,6 Zimmer,164 m²,500 m² Grundstück,https://www.immowelt.de/expose/68689ee1-dcc4-4180-8c71-0a9b578868e5
"Cracau, Krefeld (47799)",647.000 € 2.888 €/m²,15 Zimmer,224 m²,276 m² Grundstück,https://www.immowelt.de/expose/3e2ae9d3-e309-4843-bc9f-983430872b52
"Inrath, Krefeld (47803)",820.000 € 869 €/m²,31 Zimmer,944 m²,523 m² Grundstück,https://www.immowelt.de/expose/56e1f938-a485-487e-85e3-93dfac9a6c56
"Schinkenplatz, Krefeld (47799)",139.000 € 1.463 €/m²,4 Zimmer,95 m²,4. Geschoss,https://www.immowelt.de/expose/df75ce87-1231-405b-bd2a-6a4ad97033e7
"Benrad - Nord, Krefeld / Benrad (47804)",324.500 € 3.045 €/m²,3 Zimmer,"106,6 m²",4. Geschoss,https://www.immowelt.de/expose/1ff429ef-f668-4940-8857-0c95bc7d317a
"Inrath, Krefeld (47803)",399.000 € 3.470 €/m²,4 Zimmer,115 m²,200 m² Grundstück,https://www.immowelt.de/expose/43f2f021-a06e-4164-ae68-badbb779a0a1
"Schinkenplatz, Krefeld (47799)",370.000 € 2.176 €/m²,4 Zimmer,170 m²,1. Geschoss,https://www.immowelt.de/expose/75753c2d-3834-4233-b24a-98396f037daa
"Verberg, Krefeld / Verberg (47802)",520.000 € 4.444 €/m²,4 Zimmer,117 m²,299 m² Grundstück,https://www.immowelt.de/expose/480a476a-fa1f-4bd3-a0da-76d5c57ca817
"Schinkenplatz, Krefeld (47799)",862.500 € 1.691 €/m²,510 m²,303 m² Grundstück,Unknown,https://www.immowelt.de/expose/1bedfb8f-1504-4138-aff3-a209c18ccac8
"Benrad - Nord, Krefeld (47804)",399.000 € 1.615 €/m²,7 Zimmer,247 m²,918 m² Grundstück,https://www.immowelt.de/expose/c01bc57b-f2a0-43b8-9d9f-e4d0ce8bd1eb
"Hohenbudberg, Krefeld (47804)",305.638 € 5.730 €/m²,2 Zimmer,"53,3 m²",EG,https://www.immowelt.de/expose/1fb6defa-10ce-4175-8f73-1a73c80c6e8a
"Königshof - West, Krefeld (47807)",294.751 € 5.730 €/m²,2 Zimmer,"51,4 m²",EG,https://www.immowelt.de/expose/e4d97217-fd60-446a-aafe-faf8a4634809
"Königshof - West, Krefeld (47807)",256.189 € 5.730 €/m²,2 Zimmer,"44,7 m²",EG,https://www.immowelt.de/expose/7c099ee0-b39f-4ab1-8fe9-84593c6d5879
"Königshof - West, Krefeld (47807)",596.514 € 5.550 €/m²,"4,5 Zimmer","107,5 m²",2. Geschoss,https://www.immowelt.de/expose/67a0189a-7a03-4e4c-8e56-0c39a8307fb7
"Königshof - West, Krefeld (47807)",475.186 € 5.900 €/m²,"2,5 Zimmer","80,5 m²",2. Geschoss,https://www.immowelt.de/expose/952ee9d0-bf22-42f4-aef4-e4707882cb16
"Kliedbruch, Krefeld-Kliedbruch (47803)",530.000 € 3.813 €/m²,4 Zimmer,139 m²,283 m² Grundstück,https://www.immowelt.de/expose/c9e8bb6c-4748-4700-b08c-b403bf194095
"Vier Wälle, Krefeld (47798)",419.500 € 1.554 €/m²,14 Zimmer,270 m²,138 m² Grundstück,https://www.immowelt.de/expose/ea8efb6b-a534-465a-8a74-6dde7caf3e08
"Verberg, Krefeld (47802)",495.000 € 2.676 €/m²,7 Zimmer,185 m²,715 m² Grundstück,https://www.immowelt.de/expose/6fadb7da-e165-4862-b1a2-be95a32ac5a2
"Fischeln - West, Krefeld (47807)",579.000 € 4.165 €/m²,6 Zimmer,139 m²,672 m² Grundstück,https://www.immowelt.de/expose/d020b8ff-def2-40f0-a72f-a8e90528b33f
"Kempener Feld, Krefeld (47803)",1.249.000 € 2.813 €/m²,18 Zimmer,444 m²,1.200 m² Grundstück,https://www.immowelt.de/expose/25b1bf23-e27d-4069-b1f3-a54caddaedad
"Königshof, Krefeld (47807)",229.000 € 2.863 €/m²,4 Zimmer,80 m²,290 m² Grundstück,https://www.immowelt.de/expose/48a1af15-4eb3-4b89-b309-9b045e335ac3
"Kliedbruch, Krefeld (47803)",675.000 € 5.625 €/m²,3 Zimmer,120 m²,625 m² Grundstück,https://www.immowelt.de/expose/4563db28-9d72-4c77-b855-0cfe9e716a8c
"Oppum - Süd, Krefeld / Oppum (47809)",739.000 € 3.329 €/m²,8 Zimmer,222 m²,3.135 m² Grundstück,https://www.immowelt.de/expose/06e4b845-b649-40e2-a5ae-f8872e9bc5a7
"Stadtwald, Krefeld (47800)",298.000 € 2.838 €/m²,3 Zimmer,105 m²,1. Geschoss,https://www.immowelt.de/expose/16691d07-faab-4b6c-b11a-7a15837966d3
"Kempener Feld, Krefeld (47803)",1.249.000 € 2.813 €/m²,18 Zimmer,444 m²,1.200 m² Grundstück,https://www.immowelt.de/expose/b0779b14-5be4-49c5-b3b5-da8d73da9854
"Kempener Feld, Krefeld (47803)",189.000 € 2.423 €/m²,4 Zimmer,78 m²,Unknown,https://www.immowelt.de/expose/3994bf9e-3b23-4869-b70c-3b9c09ab6fda
"Gartenstadt, Krefeld-Uerdingen (47829)",749.000 € 1.261 €/m²,594 m²,551 m² Grundstück,Unknown,https://www.immowelt.de/expose/31d52d67-3ee7-473f-9efb-8aab4b15cc06
"Verberg, Krefeld (47802)",545.000 € 2.535 €/m²,8 Zimmer,215 m²,969 m² Grundstück,https://www.immowelt.de/expose/347e418e-f903-4231-acc2-73d516ed2a44
"Sollbrüggen, Krefeld (47798)",515.999 € 7.067 €/m²,1 Zimmer,73 m²,540 m² Grundstück,https://www.immowelt.de/expose/f32b97b4-6b17-487d-9e62-e73a8d638d66
"Niederbruch, Krefeld (47807)",480.000 € 3.310 €/m²,7 Zimmer,145 m²,1.197 m² Grundstück,https://www.immowelt.de/expose/2a3eb888-d6b1-40a6-8ff2-8f3833a898ad
"Vier Wälle, Krefeld (47798)",675.999 € 4.471 €/m²,5 Zimmer,"151,2 m²",540 m² Grundstück,https://www.immowelt.de/expose/5c33671c-f7ed-4048-9d44-7035d5fc6993
"Vier Wälle, Krefeld (47798)",515.999 € 7.067 €/m²,1 Zimmer,73 m²,540 m² Grundstück,https://www.immowelt.de/expose/500bf0bf-b1d3-4b54-8f78-775c44d8d1b2
"Sollbrüggen, Krefeld (47798)",600.999 € 4.817 €/m²,4 Zimmer,"124,8 m²",540 m² Grundstück,https://www.immowelt.de/expose/1f9b8ad3-d685-40d8-b5f8-c0b3c0c7a7cd
"Sollbrüggen, Krefeld (47798)",895.999 € 4.036 €/m²,7 Zimmer,222 m²,540 m² Grundstück,https://www.immowelt.de/expose/25ad6f14-52ed-4837-8fa2-389f020f1328
"Sollbrüggen, Krefeld (47798)",920.999 € 2.980 €/m²,5 Zimmer,309 m²,540 m² Grundstück,https://www.immowelt.de/expose/5770652f-bc74-459e-ba3e-9f0cba3287a6
"Hüls - Ortskern, Krefeld / Hüls (47839)",635.000 € 3.451 €/m²,6 Zimmer,184 m²,635 m² Grundstück,https://www.immowelt.de/expose/68e9cdd7-2d8d-49e7-84e1-ad64d24478e8
"Roßmühle/Steeg, Krefeld (47839)",245.000 € 3.500 €/m²,3 Zimmer,70 m²,174 m² Grundstück,https://www.immowelt.de/expose/ed7b8b09-15ed-49b5-98d6-dae04d92cec3
"Südring, Krefeld / Stadtmitte (47798)",650.000 € 1.389 €/m²,23 Zimmer,468 m²,192 m² Grundstück,https://www.immowelt.de/expose/43b22153-7fb1-411d-9b17-b26d2b3246cb
"Inrath, Krefeld (47803)",420.000 € 800 €/m²,6 Zimmer,525 m²,274 m² Grundstück,https://www.immowelt.de/expose/937d106f-df62-416b-b1e7-b93b213618cf
"Schinkenplatz, Krefeld (47799)",395.000 € 1.463 €/m²,8 Zimmer,270 m²,292 m² Grundstück,https://www.immowelt.de/expose/a42b811a-6a42-468c-b9b2-5c2beb4b330e
"Johannesplatz 4, Lehmheide, Krefeld (47805)",829.000 € 2.211 €/m²,15 Zimmer,375 m²,187 m² Grundstück,https://www.immowelt.de/expose/96751ae8-ae01-4700-b5de-1fc6df8839f0
"Kornstraße 58, Südring, Krefeld (47798)",399.000 € 3.615 €/m²,4 Zimmer,"110,4 m²",1. Geschoss,https://www.immowelt.de/expose/8603237d-273c-4219-82c2-f021c79f1e52
"Kliedbruch, Krefeld (47803)",557.000 € 2.757 €/m²,7 Zimmer,202 m²,743 m² Grundstück,https://www.immowelt.de/expose/1c7a499d-75c0-45fd-a661-724bd4151d11
"Am Zollhof 6, Uerdingen - Markt, Krefeld (47829)",645.800 € 6.400 €/m²,2 Zimmer,"100,9 m²",1. Geschoss,https://www.immowelt.de/expose/23c91493-d977-49a1-878d-95f80f282bbf
"Am Zollhof 6, Uerdingen - Markt, Krefeld (47829)",1.261.000 € 6.600 €/m²,4 Zimmer,"191,1 m²",5. Geschoss,https://www.immowelt.de/expose/54ec871a-dcf5-421a-ad93-63d971881cc4
"Uerdingen - Markt, Krefeld (47829)",912.800 € 6.381 €/m²,3 Zimmer,"143,1 m²",EG,https://www.immowelt.de/expose/f94259c2-4d08-4d98-9afe-2ee263ee860f
"Uerdingen - Markt, Krefeld (47829)",898.600 € 6.521 €/m²,4 Zimmer,"137,8 m²",3. Geschoss,https://www.immowelt.de/expose/8e3a7238-2be1-403c-b229-3ff695fd328b
"Uerdingen - Markt, Krefeld (47829)",1.055.200 € 6.520 €/m²,4 Zimmer,"161,8 m²",3. Geschoss,https://www.immowelt.de/expose/211a48a9-f71b-496b-b4e7-b41c333ef75d
"Uerdingen - Markt, Krefeld (47829)",682.400 € 6.481 €/m²,3 Zimmer,"105,3 m²",2. Geschoss,https://www.immowelt.de/expose/2e52b497-1ae2-426e-83c5-36fa26bf7c47
"Uerdingen - Markt, Krefeld (47829)",775.400 € 6.481 €/m²,3 Zimmer,"119,7 m²",2. Geschoss,https://www.immowelt.de/expose/c85ae865-e9ad-413f-bb42-a9d440c70f87
"Uerdingen - Markt, Krefeld (47829)",885.300 € 6.461 €/m²,3 Zimmer,137 m²,1. Geschoss,https://www.immowelt.de/expose/92b9e5f5-793b-407c-9531-6af27811bd05
"Uerdingen - Markt, Krefeld (47829)",677.300 € 6.400 €/m²,3 Zimmer,"105,8 m²",EG,https://www.immowelt.de/expose/c76d0f06-1ade-48ae-8ac5-623a89de0d1b
"Stephanplatz, Krefeld (47798)",169.000 € 2.449 €/m²,2 Zimmer,69 m²,Unknown,https://www.immowelt.de/expose/6f922276-d87d-4ba5-83ee-fd565b41c00e
"Uerdingen - Stadtpark, Krefeld (47829)",619.000 € 3.095 €/m²,7 Zimmer,200 m²,1.088 m² Grundstück,https://www.immowelt.de/expose/95569461-faeb-4369-81cf-74f7a75583c5
"Uerdingen - Markt, Krefeld (47829)",578.500 € 6.400 €/m²,2 Zimmer,"90,4 m²",EG,https://www.immowelt.de/expose/cd8ed097-d360-4f47-8fd3-3b0f072ac5c8
"Uerdingen - Markt, Krefeld (47829)",1.003.100 € 6.560 €/m²,3 Zimmer,"152,9 m²",4. Geschoss,https://www.immowelt.de/expose/ff3d98b8-da3c-4ecf-a6fd-c000bac9f990
"Uerdingen - Markt, Krefeld (47829)",1.197.500 € 6.480 €/m²,4 Zimmer,"184,8 m²",3. Geschoss,https://www.immowelt.de/expose/1a144929-6ba6-4ec1-bf9f-f8624dcdcbd2
"Uerdingen - Markt, Krefeld (47829)",535.200 € 6.360 €/m²,2 Zimmer,"84,2 m²",EG,https://www.immowelt.de/expose/ffda71c2-d348-4af8-b5be-7ccf7a9e4b04
"Stahldorf, Krefeld / Fischeln (47807)",498.000 € 3.860 €/m²,4 Zimmer,129 m²,353 m² Grundstück,https://www.immowelt.de/expose/4e4c5ded-7f37-44d2-80f8-823a045d46e8
"Uerdingen - Markt, Krefeld (47829)",768.000 € 6.361 €/m²,2 Zimmer,"120,7 m²",EG,https://www.immowelt.de/expose/19f8593b-5eb7-48ec-afdc-d2f5db132ba0
"Uerdingen - Markt, Krefeld (47829)",1.005.400 € 6.320 €/m²,3 Zimmer,"159,1 m²",EG,https://www.immowelt.de/expose/731afc03-39ed-4705-8e25-150d9129cc9a
"Uerdingen - Markt, Krefeld (47829)",644.100 € 6.360 €/m²,2 Zimmer,"101,3 m²",1. Geschoss,https://www.immowelt.de/expose/cc986cd2-2b2c-41f1-81ec-8ef80ff86eeb
"Traar - Ost, Krefeld (47802)",649.000 € 6.490 €/m²,4 Zimmer,100 m²,1.030 m² Grundstück,https://www.immowelt.de/expose/490cc330-14fb-44ab-b503-cb9a6c98415c
"Hülser Berg, Krefeld-Hüls (47839)",375.000 € 2.193 €/m²,6 Zimmer,171 m²,141 m² Grundstück,https://www.immowelt.de/expose/1a2b83e8-8aa3-4117-94ec-16a365a69e38
"Traar - Ost, Krefeld (47802)",949.000 € 3.766 €/m²,6 Zimmer,252 m²,854 m² Grundstück,https://www.immowelt.de/expose/0c2d28f4-ee6e-4c7a-910b-3289cdd8e425
"Inrath, Krefeld / Kliedbruch (47803)",895.000 € 4.012 €/m²,7 Zimmer,"223,1 m²",779 m² Grundstück,https://www.immowelt.de/expose/548737ff-b95f-49f2-8120-1771e1a309c7
"Königshof, Krefeld (47807)",525.000 € 4.102 €/m²,4 Zimmer,128 m²,240 m² Grundstück,https://www.immowelt.de/expose/9c57f2fa-b5cc-44b6-8bf7-c77c54febaa7
"Traar - Ost, Krefeld / Traar (47802)",690.000 € 4.412 €/m²,7 Zimmer,"156,4 m²",680 m² Grundstück,https://www.immowelt.de/expose/26aa7ed8-8292-4c95-90ac-9807d5d7532c
"Vier Wälle, Krefeld (47798)",129.000 € 1.955 €/m²,2 Zimmer,66 m²,2. Geschoss,https://www.immowelt.de/expose/6162a343-ceec-4ae6-ba3e-6ef7e5eb8252
"Alte Gladbacher Str. 31, Lehmheide, Krefeld (47805)",113.000 € 1.548 €/m²,3 Zimmer,73 m²,5. Geschoss,https://www.immowelt.de/expose/011cb30d-e6af-41ea-8666-00d0059f019b
"Forstwald, Krefeld / Forstwald (47804)",1.150.000 € 2.791 €/m²,10 Zimmer,412 m²,1.871 m² Grundstück,https://www.immowelt.de/expose/c10b7a53-2236-4b73-a754-3c8cd8d46f77
"Lindental/Tackheide, Krefeld (47804)",883.000 € 3.977 €/m²,8 Zimmer,222 m²,696 m² Grundstück,https://www.immowelt.de/expose/6f7e185c-5af9-4bc7-9e3f-d541316eb956
"Am Zollhof 6, Uerdingen - Markt, Krefeld (47829)",1.193.400 € 6.560 €/m²,4 Zimmer,"181,9 m²",4. Geschoss,https://www.immowelt.de/expose/7dd7b208-7fe5-472d-b24b-525ced949cb0
"Stadtgarten/Drießendorf, Krefeld (47798)",285.000 € 2.507 €/m²,4 Zimmer,"113,7 m²",Unknown,https://www.immowelt.de/expose/e8a5750f-3455-4aa1-985b-d5c5e9c81484
"Stadtgarten/Drießendorf, Krefeld (47798)",485.000 € 3.825 €/m²,3 Zimmer,"126,8 m²",1. Geschoss,https://www.immowelt.de/expose/16356647-595c-4b2f-b5f1-28d75cb626a3
"Am Zollhof 6, Uerdingen - Markt, Krefeld (47829)",908.700 € 6.400 €/m²,4 Zimmer,142 m²,2. Geschoss,https://www.immowelt.de/expose/476bf2c7-22dd-41e8-9375-616aafd7d164
"Stadtwald, Krefeld (47800)",457.000 € 4.811 €/m²,"6,5 Zimmer",95 m²,240 m² Grundstück,https://www.immowelt.de/expose/dd4192c0-1e1e-47ff-aa97-5365d65e37be
"Baackeshof, Krefeld (47804)",449.000 € 3.252 €/m²,4 Zimmer,"138,1 m²",801 m² Grundstück,https://www.immowelt.de/expose/8b3b6aac-cad7-467e-89d3-9ecb575a9e39
"Uerdingen - Stadtpark, Krefeld (47829)",685.000 € 3.044 €/m²,9 Zimmer,225 m²,723 m² Grundstück,https://www.immowelt.de/expose/bcd806b0-90be-41d0-b71b-e44689de42a5
"Tierpark, Krefeld (47809)",129.900 € 2.598 €/m²,2 Zimmer,50 m²,Unknown,https://www.immowelt.de/expose/e0ee81ca-ebbd-4ded-a234-d2c9b3597a2d
"Tierpark, Krefeld (47809)",169.900 € 2.536 €/m²,3 Zimmer,67 m²,Unknown,https://www.immowelt.de/expose/d2d61d41-e3de-4638-b96c-f2437cc22775
"Mergelskull 15, Traar - Ost, Krefeld (47802)",650.000 € 4.597 €/m²,4 Zimmer,"141,4 m²",967 m² Grundstück,https://www.immowelt.de/expose/1e55aa7b-e2a9-4143-8c39-b445c8d6a4e5
"Forstwald, Krefeld (47804)",479.000 € 3.832 €/m²,4 Zimmer,125 m²,260 m² Grundstück,https://www.immowelt.de/expose/94849c9f-5132-41fc-a988-1f6de68546d8
"Cracau, Krefeld (47799)",1.450.000 € 5.000 €/m²,9 Zimmer,290 m²,1.850 m² Grundstück,https://www.immowelt.de/expose/58f0baf8-6701-43bb-92d8-86e90fdd0067
"Vier Wälle, Krefeld (47798)",293.000 € 1.024 €/m²,1 Zimmer,286 m²,148 m² Grundstück,https://www.immowelt.de/expose/f7d91405-7aee-4ee0-b721-2dc851849255
"Kornstraße 58, Südring, Krefeld (47798)",199.000 € 2.707 €/m²,2 Zimmer,"73,5 m²",EG,https://www.immowelt.de/expose/0d49f2e7-11dc-445c-aa9e-5c861774d7ca
"Oppum, Krefeld (47809)",378.225 € 4.100 €/m²,3 Zimmer,"92,3 m²",EG,https://www.immowelt.de/expose/fd1ec917-08d1-4c9b-ac1a-dce14faff1ab
"Cracau, Krefeld / Cracau (Bismarckviertel) (47799)",950.000 € 5.938 €/m²,4 Zimmer,160 m²,565 m² Grundstück,https://www.immowelt.de/expose/d5213d4b-be6e-4385-a338-9475dddf6329
"Stadtwald, Krefeld / Bockum (Stadtwald) (47800)",722.092 € 7.400 €/m²,3 Zimmer,"97,6 m²",EG,https://www.immowelt.de/expose/ac212d8a-ccd3-433a-92e3-5d977bed81e2
"Stadtwald, Krefeld / Bockum (Stadtwald) (47800)",916.762 € 7.700 €/m²,4 Zimmer,"119,1 m²",1. Geschoss,https://www.immowelt.de/expose/ec453b1e-6b44-468e-b528-ba3e382796cb
"Stadtwald, Krefeld / Bockum (Stadtwald) (47800)",769.808 € 7.750 €/m²,3 Zimmer,"99,3 m²",1. Geschoss,https://www.immowelt.de/expose/73efab78-d1cc-4d51-b035-d16ffaff3f9d
"Stadtwald, Krefeld / Bockum (Stadtwald) (47800)",777.012 € 7.300 €/m²,3 Zimmer,"106,4 m²",EG,https://www.immowelt.de/expose/6f9234c7-ad11-47f8-bf22-37c60a6ddc6d
"Schinkenplatz, Krefeld (47799)",775.000 € 986 €/m²,24 Zimmer,786 m²,826 m² Grundstück,https://www.immowelt.de/expose/fa60c7c4-87e0-498d-9dd1-3e568f7633bb
"Kliedbruch, Krefeld (47803)",1.090.000 € 5.450 €/m²,6 Zimmer,200 m²,963 m² Grundstück,https://www.immowelt.de/expose/1d9e159b-5ae5-49d3-b044-bb5c053f4d57
"Forstwald, Krefeld (47804)",1.200.000 € 2.892 €/m²,8 Zimmer,415 m²,1.194 m² Grundstück,https://www.immowelt.de/expose/303d8c56-235f-43bc-8e87-0aee9caa8c92
"Linn, Krefeld - Fischeln (47807)",540.900 € 5.055 €/m²,4 Zimmer,107 m²,550 m² Grundstück,https://www.immowelt.de/expose/c24ace8e-52f7-418a-b76d-be69a2eb9b9e
"Kliedbruch, Krefeld (47803)",1.198.000 € 4.356 €/m²,7 Zimmer,275 m²,980 m² Grundstück,https://www.immowelt.de/expose/6e3ebdc2-f27f-414c-9151-dcd977a54a2e
"Fischeln - West, Krefeld (47807)",375.000 € 2.921 €/m²,4 Zimmer,"128,4 m²",532 m² Grundstück,https://www.immowelt.de/expose/c75a6625-ded1-4257-afa6-82b3580a4793
"Traar - West, Krefeld (47802)",565.000 € 3.424 €/m²,4 Zimmer,165 m²,300 m² Grundstück,https://www.immowelt.de/expose/87875cd8-3b14-44f3-935f-53237c95bbbd
"Inrath, Krefeld (47803)",325.000 € 3.250 €/m²,4 Zimmer,100 m²,330 m² Grundstück,https://www.immowelt.de/expose/96eca3c2-7af5-4c79-bcd5-6b188e65910d
"Gellep - Stratum, Krefeld (47809)",229.000 € 2.827 €/m²,3 Zimmer,81 m²,Unknown,https://www.immowelt.de/expose/f618e8f2-7105-4041-be09-399eeb665e72
"Oppum, Krefeld (47809)",349.000 € 1.096 €/m²,7 Zimmer,"318,4 m²",487 m² Grundstück,https://www.immowelt.de/expose/a38514f2-3ad9-414b-922a-5ef3bdc7aca5
"Neuer Weg 83, Kempener Feld, Krefeld (47803)",329.000 € 3.105 €/m²,4 Zimmer,106 m²,EG,https://www.immowelt.de/expose/9b6cd54a-d3fe-4b9f-a4ec-1506fdf9113d
"Uerdingen - Markt, Krefeld / Uerdingen (47829)",379.000 € 2.477 €/m²,4 Zimmer,153 m²,1. Geschoss,https://www.immowelt.de/expose/526fb6c0-b419-46e6-9f16-3a9dbef5dfc5
"Elfrath, Krefeld (47829)",145.000 € 2.014 €/m²,3 Zimmer,72 m²,2. Geschoss,https://www.immowelt.de/expose/9843d81e-a448-46e3-9deb-6eaed87801c2
"Gatherhof, Krefeld (47804)",349.000 € 2.815 €/m²,4 Zimmer,124 m²,"289,7 m² Grundstück",https://www.immowelt.de/expose/16be5e3d-6b06-43c7-a155-1cf65e133f27
"Forstwald, Krefeld (47804)",794.000 € 5.057 €/m²,4 Zimmer,157 m²,670 m² Grundstück,https://www.immowelt.de/expose/7200fe91-1413-448d-a04a-5cf2f5f72dc1
"Oppum - Süd, Krefeld (47809)",498.000 € 3.037 €/m²,"4,5 Zimmer",164 m²,1.236 m² Grundstück,https://www.immowelt.de/expose/5b37e811-16c8-4d13-af69-0b53bbf2faf3
"Kliedbruch, Krefeld (47798)",Preis auf Anfrage,Unknown,Unknown,Unknown,https://www.immowelt.de/expose/534c12c3-d8bf-40dd-a508-bead511579d4
"Cracau, Krefeld (47799)",998.000 € 3.616 €/m²,6 Zimmer,276 m²,424 m² Grundstück,https://www.immowelt.de/expose/e16303d6-c6e6-44f7-b403-42d270c75b28
"Stadtwald, Krefeld / Bockum (Stadtwald) (47800)",721.955 € 7.249 €/m²,3 Zimmer,"99,6 m²",EG,https://www.immowelt.de/expose/30dbcb1d-a956-4c39-b954-586366d88825
"Stadtwald, Krefeld / Bockum (Stadtwald) (47800)",920.219 € 7.650 €/m²,4 Zimmer,"120,3 m²",1. Geschoss,https://www.immowelt.de/expose/7949bb9c-a3b8-4a5b-a2a2-cb31ad89c6ce
"Tierpark, Krefeld (47809)",319.000 € 3.544 €/m²,3 Zimmer,90 m²,868 m² Grundstück,https://www.immowelt.de/expose/da8f66be-e4df-4822-beda-8219f1502209
"Uerdingen - Markt, Krefeld (47829)",236.000 € 2.433 €/m²,3 Zimmer,97 m²,3. Geschoss,https://www.immowelt.de/expose/4e5ebc57-7bc9-4a8f-8c38-783441152041
"Tierpark, Krefeld (47800)",265.000 € 3.193 €/m²,3 Zimmer,83 m²,2. Geschoss,https://www.immowelt.de/expose/9590c1ae-9dbb-4268-88b6-a4ca263db3d1
"Gartenstadt, Krefeld (47829)",405.000 € 3.320 €/m²,5 Zimmer,122 m²,653 m² Grundstück,https://www.immowelt.de/expose/31d5dd27-97f6-40e7-aeb3-1d86c8580c00
"Vier Wälle, Krefeld (47798)",597.000 € 1.691 €/m²,16 Zimmer,353 m²,315 m² Grundstück,https://www.immowelt.de/expose/2397617f-fd6e-45f7-9e68-928e6b6ac1a0
"Gatherhof, Krefeld (47804)",540.000 € 5.243 €/m²,5 Zimmer,103 m²,503 m² Grundstück,https://www.immowelt.de/expose/d648aff1-93ad-41bc-9c64-2dbe1724699a
"Forstwald, Krefeld (47804)",934.820 € 4.118 €/m²,5 Zimmer,227 m²,1.178 m² Grundstück,https://www.immowelt.de/expose/97350f98-2c53-41bf-bf2c-00d511a52a6c
"Gatherhof, Krefeld (47804)",209.000 € 2.944 €/m²,4 Zimmer,71 m²,185 m² Grundstück,https://www.immowelt.de/expose/b89bd4cb-69ac-406a-a917-50e6bf1fd7e6
"Baackeshof, Krefeld / Benrad-Süd (47804)",238.000 € 2.961 €/m²,3 Zimmer,"80,4 m²",2. Geschoss,https://www.immowelt.de/expose/466504c8-2774-45b7-82b0-0173a46f9677
"Verberg, Krefeld / Verberg (47802)",520.000 € 4.444 €/m²,4 Zimmer,117 m²,299 m² Grundstück,https://www.immowelt.de/expose/99f8893d-5bd3-4efc-a7b7-f9635516748b
"Tierpark, Krefeld / Bockum (47800)",395.000 € 2.651 €/m²,4 Zimmer,149 m²,EG,https://www.immowelt.de/expose/afadd667-622f-46da-87b9-4ef416e3ff5a
"Cracau, Krefeld - Stadtwald (47803)",429.000 € 3.900 €/m²,3 Zimmer,110 m²,1. Geschoss,https://www.immowelt.de/expose/8f7c66d5-b422-4c46-bb2d-63359e262251
"Forstwald, Krefeld / Forstwald (47804)",995.000 € 5.537 €/m²,7 Zimmer,"179,7 m²",842 m² Grundstück,https://www.immowelt.de/expose/c6ed769e-01c1-4428-a7ea-9bd4c1c0209c
"Niederbruch, Krefeld (47809)",641.999 € 5.145 €/m²,4 Zimmer,"124,8 m²",450 m² Grundstück,https://www.immowelt.de/expose/32c06b64-b356-461c-b6bf-dd3e77a8f977
